"Participant","AIC","BIC"
219,20.8720800355506,28.1645304320806
220,85.517645151205,92.810095547735
221,44.4434097812357,51.7358601777656
222,114.387576352506,121.680026749036
223,52.8017628297435,60.0942132262734
224,6.09484670338496,13.3872970999149
225,125.809349994258,133.101800390788
226,82.7859917708623,90.0784421673922
227,6.09408745941863,13.3865378559486
228,49.2768584051603,56.5693088016902
229,26.1566640599701,33.4491144565001
230,53.4417810177006,60.7342314142306
231,6.09653381953013,13.3889842160601
232,6.09318645845996,13.3856368549899
233,6.09672760813379,13.3891780046637
234,6.09336972418097,13.3858201207109
235,100.574719018056,107.867169414586
236,88.1868100177681,95.4792604142981
237,80.6009105444501,87.8933609409801
238,17.7434541169163,25.0359045134463
239,85.827887820111,93.120338216641
240,6.09199224968424,13.3844426462142
241,6.09308737809498,13.3855377746249
242,31.8122507029463,39.1047010994763
243,16.750886516074,24.043336912604
