"Participant","AIC","BIC"
74,89.8910872370036,94.7527208346903
75,133.705726203141,138.567359800828
76,37.7866514557094,42.648285053396
77,73.8532926774549,78.7149262751415
78,4.46625201403928,9.3278856117259
79,10.3382668639171,15.1999004616037
80,55.4527604385681,60.3143940362547
81,55.4632238154661,60.3248574131527
82,4.45698418429945,9.31861778198607
83,4.46743173049435,9.32906532818097
84,10.3516471830648,15.2132807807514
85,4.47850376966188,9.34013736734851
86,16.9509301769097,21.8125637745963
87,43.0997500295582,47.9613836272448
88,4.47436443131726,9.33599802900388
89,70.6247194313646,75.4863530290512
90,61.1326748880185,65.9943084857052
91,55.4776053103553,60.3392389080419
92,173.842621706207,178.704255303893
93,55.4761527378347,60.3377863355214
94,147.326832508463,152.18846610615
95,92.8451665095558,97.7068001072425
96,4.46251197515772,9.32414557284434
97,65.8772400558387,70.7388736535254
98,79.1793670677176,84.0410006654043
99,95.1552317903951,100.016865388082
100,4.46981449380249,9.33144809148912
101,4.46845035435698,9.33008395204361
102,4.45845569533083,9.32008929301745
103,143.956708718994,148.818342316681
104,13.7416352580774,18.603268855764
105,14.9885749481455,19.8502085458321
106,55.4720751880085,60.3337087856951
107,82.8179402933332,87.6795738910199
108,4.45921829854338,9.32085189623
109,153.905749376869,158.767382974556
110,65.2954321917013,70.1570657893879
111,55.4716497949684,60.333283392655
112,55.4558260166325,60.3174596143191
113,30.2268269132559,35.0884605109425
114,137.87676590277,142.738399500456
115,77.1402811017323,82.0019146994189
116,4.48123671917551,9.34287031686213
117,144.230467338193,149.09210093588
118,31.55151788497,36.4131514826566
119,129.358070393111,134.219703990797
120,58.0059912136474,62.867624811334
121,86.4148214609313,91.2764550586179
122,4.47062740125392,9.33226099894055
123,66.8030550131046,71.6646886107912
124,143.739992705243,148.60162630293
125,153.327229946305,158.188863543992
126,25.2608664006151,30.1224999983017
127,48.2496035489487,53.1112371466354
128,65.8219463262628,70.6835799239494
129,30.8340005075019,35.6956341051885
130,42.537156101131,47.3987896988176
131,132.133630151792,136.995263749479
132,19.8398623154666,24.7014959131532
133,146.625658351926,151.487291949613
134,170.825572598148,175.687206195834
135,152.343389805381,157.205023403067
136,89.1630546135309,94.0246882112176
137,123.52597714724,128.387610744927
138,137.585457960797,142.447091558484
139,82.2050178061251,87.0666514038117
